transaction_id,product_name,product_category,quantity_sold,unit_price,date_of_transaction,total_amount,inventory_stock
TXN-03532,Soy Sauce 350Ml,Grocery,3,34.41,2024-07-30,103.23,296
TXN-03682,Bluetooth Speaker,Electronics,1,1452.09,2024-07-30,1452.09,253
TXN-02898,Ice Cream Cup,Food & Snacks,9,35.61,2024-07-30,320.49,168
TXN-03573,Evaporated Milk,Grocery,2,42.4,2024-07-31,84.8,124
TXN-04481,Stapler,School & Office Supplies,1,189.49,2024-07-31,189.49,124
TXN-03644,Coffee Sachet (10S),Grocery,7,67.43,2024-07-31,472.01,295
TXN-04389,Peanuts 100G,Food & Snacks,4,26.99,2024-08-01,107.96,217
TXN-05339,Laundry Detergent 500G,Household Supplies,4,86.63,2024-08-01,346.52,112
TXN-04993,Scotch Tape,School & Office Supplies,4,25.4,2024-08-01,101.6,121
TXN-05206,Mosquito Coil (10S),Household Supplies,4,53.26,2024-08-01,213.04,406
TXN-03254,Sugar 1Kg,Grocery,8,77.24,2024-08-01,617.92,293
TXN-01721,Stapler,School & Office Supplies,2,208.11,2024-08-01,416.22,281
TXN-05556,Cooking Oil 1L,Grocery,2,86.94,2024-08-01,173.88,313
TXN-05920,Folder (Long),School & Office Supplies,8,17.52,2024-08-02,140.16,74
TXN-03735,Bread Loaf,Food & Snacks,7,65.19,2024-08-02,456.33,265
TXN-03606,Sugar 1Kg,Grocery,7,78.04,2024-08-03,546.28,228
TXN-06028,White Rice 2Kg,Grocery,4,116.01,2024-08-03,464.04,94
TXN-02596,Extension Cord,Electronics,1,343.14,2024-08-03,343.14,148
TXN-02408,Instant Noodles (Pack),Grocery,4,15.74,2024-08-03,62.96,417
TXN-04312,Floor Mop,Household Supplies,1,237.99,2024-08-03,237.99,200
TXN-03886,Dishwashing Liquid 500Ml,Household Supplies,3,77.28,2024-08-04,231.84,281
TXN-06434,Instant Noodles (Pack),Grocery,9,15.3,2024-08-04,137.7,178
TXN-01042,Phone Case,Electronics,1,191.99,2024-08-04,191.99,386
TXN-01501,Biscuit Pack,Food & Snacks,13,24.77,2024-08-04,322.01,68
TXN-02283,Ballpen (Black),School & Office Supplies,5,11.71,2024-08-04,58.55,405
TXN-02066,Cooking Oil 1L,Grocery,7,91.4,2024-08-05,639.8,204
TXN-01713,"Bond Paper (Short, 10S)",School & Office Supplies,3,28.91,2024-08-05,86.73,402
TXN-03723,Toothbrush,Personal Care,1,54.89,2024-08-05,54.89,120
TXN-02356,Energy Drink 250Ml,Food & Snacks,4,47.0,2024-08-06,188.0,64
TXN-01727,Facial Wash 50Ml,Personal Care,5,118.29,2024-08-06,591.45,414
TXN-06428,Softdrink 1.5L,Food & Snacks,3,62.75,2024-08-06,188.25,25
TXN-04562,Energy Drink 250Ml,Food & Snacks,12,44.47,2024-08-06,533.64,113
TXN-02617,Screen Protector,Electronics,2,103.86,2024-08-06,207.72,226
TXN-01149,Toothbrush,Personal Care,4,53.65,2024-08-06,214.6,250
TXN-04474,Chocolate Bar,Food & Snacks,3,29.63,2024-08-06,88.89,275
TXN-06491,Vinegar 350Ml,Grocery,4,29.81,2024-08-07,119.24,206
TXN-03227,Cooking Oil 1L,Grocery,8,88.18,2024-08-07,705.44,10
TXN-04679,Soy Sauce 350Ml,Grocery,8,36.37,2024-08-07,290.96,122
TXN-04379,Power Bank 10000Mah,Electronics,3,918.72,2024-08-07,2756.16,180
TXN-01118,White Rice 2Kg,Grocery,5,118.15,2024-08-07,590.75,410
TXN-01320,Mosquito Coil (10S),Household Supplies,1,54.62,2024-08-07,54.62,488
TXN-05605,Vinegar 350Ml,Grocery,9,29.02,2024-08-07,261.18,70
TXN-01154,Highlighter,School & Office Supplies,1,45.8,2024-08-08,45.8,207
TXN-01345,Digital Alarm Clock,Electronics,3,307.25,2024-08-08,921.75,418
TXN-02675,Vinegar 350Ml,Grocery,6,29.91,2024-08-08,179.46,176
TXN-04343,Cooking Oil 1L,Grocery,5,86.18,2024-08-08,430.9,166
TXN-05955,"Bond Paper (Short, 10S)",School & Office Supplies,8,28.56,2024-08-08,228.48,143
TXN-06118,Alcohol 70% 500Ml,Personal Care,2,93.67,2024-08-09,187.34,256
TXN-04965,Chocolate Bar,Food & Snacks,4,29.4,2024-08-09,117.6,197
TXN-01978,Sugar 1Kg,Grocery,5,72.71,2024-08-09,363.55,86
TXN-01139,Trash Bag (10S),Household Supplies,2,57.43,2024-08-09,114.86,364
TXN-02215,Power Bank 10000Mah,Electronics,2,875.86,2024-08-10,1751.72,218
TXN-03576,Canned Sardines,Grocery,3,28.82,2024-08-10,86.46,188
TXN-04746,Canned Sardines,Grocery,6,29.67,2024-08-10,178.02,38
TXN-01288,Bluetooth Speaker,Electronics,2,1481.93,2024-08-10,2963.86,293
TXN-04902,Toothpaste 75G,Personal Care,5,64.81,2024-08-10,324.05,153
TXN-01749,Canned Sardines,Grocery,4,29.65,2024-08-10,118.6,251
TXN-05588,Evaporated Milk,Grocery,8,40.44,2024-08-10,323.52,45
TXN-05421,Facial Wash 50Ml,Personal Care,1,118.91,2024-08-10,118.91,245
TXN-02027,Vinegar 350Ml,Grocery,8,29.31,2024-08-11,234.48,308
TXN-04311,Sugar 1Kg,Grocery,6,76.16,2024-08-11,456.96,52
TXN-02808,Juice Drink 250Ml,Food & Snacks,4,18.82,2024-08-11,75.28,188
TXN-05806,Peanuts 100G,Food & Snacks,7,26.93,2024-08-11,188.51,90
TXN-03678,Energy Drink 250Ml,Food & Snacks,3,42.94,2024-08-11,128.82,246
TXN-04172,Folder (Long),School & Office Supplies,1,18.59,2024-08-12,18.59,210
TXN-03587,Cooking Oil 1L,Grocery,11,90.29,2024-08-12,993.19,267
TXN-04475,Pencil,School & Office Supplies,5,10.5,2024-08-12,52.5,190
TXN-06488,Facial Wash 50Ml,Personal Care,3,123.55,2024-08-12,370.65,196
TXN-02050,Potato Chips 60G,Food & Snacks,2,33.89,2024-08-12,67.78,212
TXN-01688,Vinegar 350Ml,Grocery,11,31.49,2024-08-13,346.39,356
TXN-06144,Bread Loaf,Food & Snacks,11,67.25,2024-08-13,739.75,386
TXN-03996,White Rice 2Kg,Grocery,6,117.07,2024-08-13,702.42,403
TXN-03296,Lotion 200Ml,Personal Care,5,149.5,2024-08-14,747.5,102
TXN-03628,Phone Case,Electronics,2,207.8,2024-08-14,415.6,333
TXN-06233,Evaporated Milk,Grocery,6,40.17,2024-08-15,241.02,347
TXN-04658,Staple Wire,School & Office Supplies,4,35.19,2024-08-15,140.76,171
TXN-04528,Ice Cream Cup,Food & Snacks,3,36.27,2024-08-15,108.81,326
TXN-05819,Instant Noodles (Pack),Grocery,2,15.33,2024-08-15,30.66,271
TXN-02062,Biscuit Pack,Food & Snacks,3,25.65,2024-08-15,76.95,438
TXN-02661,Lotion 200Ml,Personal Care,1,145.85,2024-08-16,145.85,137
TXN-04410,Instant Noodles (Pack),Grocery,2,15.12,2024-08-16,30.24,86
TXN-05064,Mosquito Coil (10S),Household Supplies,2,55.69,2024-08-16,111.38,414
TXN-02926,Soy Sauce 350Ml,Grocery,9,33.52,2024-08-16,301.68,73
TXN-02790,Highlighter,School & Office Supplies,6,46.98,2024-08-16,281.88,108
TXN-03563,Toothpaste 75G,Personal Care,3,63.0,2024-08-17,189.0,195
TXN-01246,Air Freshener Spray,Household Supplies,2,134.03,2024-08-17,268.06,155
TXN-06126,Cooking Oil 1L,Grocery,6,89.73,2024-08-17,538.38,243
TXN-04121,White Rice 2Kg,Grocery,2,123.8,2024-08-17,247.6,392
TXN-02055,"Bond Paper (Short, 10S)",School & Office Supplies,7,31.49,2024-08-17,220.43,368
TXN-02149,Folder (Long),School & Office Supplies,8,17.33,2024-08-17,138.64,324
TXN-05413,Chocolate Bar,Food & Snacks,13,30.28,2024-08-17,393.64,152
TXN-05612,Candle (6S),Household Supplies,3,43.26,2024-08-18,129.78,335
TXN-04627,Cooking Oil 1L,Grocery,4,86.7,2024-08-18,346.8,130
TXN-01547,Air Freshener Spray,Household Supplies,2,129.82,2024-08-18,259.64,150
TXN-01970,Cooking Oil 1L,Grocery,3,92.1,2024-08-18,276.3,228
TXN-01487,Lotion 200Ml,Personal Care,5,149.11,2024-08-18,745.55,197
TXN-03075,Bread Loaf,Food & Snacks,12,66.62,2024-08-19,799.44,4
TXN-05786,Evaporated Milk,Grocery,8,42.58,2024-08-19,340.64,12
TXN-04554,Eraser,School & Office Supplies,2,15.37,2024-08-19,30.74,35
TXN-05890,Dishwashing Liquid 500Ml,Household Supplies,2,76.91,2024-08-19,153.82,241
TXN-02977,Bath Soap,Personal Care,4,43.98,2024-08-19,175.92,185
TXN-02538,Highlighter,School & Office Supplies,3,47.19,2024-08-20,141.57,127
TXN-01247,Staple Wire,School & Office Supplies,4,35.64,2024-08-20,142.56,348
TXN-02946,Vinegar 350Ml,Grocery,7,31.18,2024-08-20,218.26,138
TXN-04103,Scotch Tape,School & Office Supplies,7,24.51,2024-08-20,171.57,194
TXN-01273,Deodorant Roll-On,Personal Care,5,92.56,2024-08-20,462.8,240
TXN-05643,Power Bank 10000Mah,Electronics,1,940.89,2024-08-20,940.89,162
TXN-05366,Electric Fan (Desk),Electronics,2,815.75,2024-08-20,1631.5,383
TXN-03594,Sponge Scrub (2S),Household Supplies,3,35.28,2024-08-20,105.84,233
TXN-01520,Lotion 200Ml,Personal Care,5,149.47,2024-08-21,747.35,190
TXN-06402,Bath Soap,Personal Care,5,46.49,2024-08-21,232.45,25
TXN-05623,Lollipop Candy,Food & Snacks,2,5.14,2024-08-21,10.28,321
TXN-05581,Coffee Sachet (10S),Grocery,4,66.52,2024-08-21,266.08,1
TXN-02900,Bath Soap,Personal Care,2,45.98,2024-08-22,91.96,189
TXN-01411,Floor Mop,Household Supplies,2,240.26,2024-08-22,480.52,252
TXN-01224,Soy Sauce 350Ml,Grocery,8,33.53,2024-08-22,268.24,301
TXN-02493,Juice Drink 250Ml,Food & Snacks,7,18.41,2024-08-23,128.87,229
TXN-01083,Vinegar 350Ml,Grocery,9,30.31,2024-08-23,272.79,426
TXN-02795,"Bond Paper (Short, 10S)",School & Office Supplies,5,31.06,2024-08-23,155.3,313
TXN-02996,Lollipop Candy,Food & Snacks,4,4.96,2024-08-23,19.84,159
TXN-03612,Trash Bag (10S),Household Supplies,3,53.99,2024-08-23,161.97,314
TXN-04102,Cooking Oil 1L,Grocery,6,87.93,2024-08-23,527.58,189
TXN-02263,Bluetooth Speaker,Electronics,2,1460.98,2024-08-24,2921.96,274
TXN-03814,Ballpen (Black),School & Office Supplies,6,11.53,2024-08-24,69.18,329
TXN-01882,Energy Drink 250Ml,Food & Snacks,2,43.74,2024-08-24,87.48,146
TXN-05857,Instant Noodles (Pack),Grocery,6,15.38,2024-08-24,92.28,261
TXN-02988,Facial Wash 50Ml,Personal Care,4,124.53,2024-08-24,498.12,360
TXN-03272,Ice Cream Cup,Food & Snacks,8,34.58,2024-08-24,276.64,113
TXN-03339,Deodorant Roll-On,Personal Care,4,90.43,2024-08-24,361.72,161
TXN-05168,Vinegar 350Ml,Grocery,6,28.99,2024-08-24,173.94,188
TXN-05499,Vinegar 350Ml,Grocery,11,31.31,2024-08-24,344.41,86
TXN-03564,Facial Wash 50Ml,Personal Care,2,116.19,2024-08-25,232.38,338
TXN-05460,Juice Drink 250Ml,Food & Snacks,5,17.61,2024-08-25,88.05,57
TXN-03053,Extension Cord,Electronics,3,345.26,2024-08-26,1035.78,139
TXN-03730,White Rice 2Kg,Grocery,7,120.42,2024-08-26,842.94,16
TXN-04570,Bottled Water 1.5L,Grocery,5,25.66,2024-08-26,128.3,305
TXN-04070,Sugar 1Kg,Grocery,8,76.34,2024-08-26,610.72,113
TXN-01570,Bottled Water 1.5L,Grocery,2,25.56,2024-08-26,51.12,81
TXN-02372,Juice Drink 250Ml,Food & Snacks,6,17.61,2024-08-27,105.66,278
TXN-05495,Ice Cream Cup,Food & Snacks,5,35.41,2024-08-27,177.05,231
TXN-03225,Folder (Long),School & Office Supplies,3,18.86,2024-08-27,56.58,270
TXN-01394,Floor Mop,Household Supplies,1,239.59,2024-08-27,239.59,254
TXN-04970,Cotton Balls,Personal Care,5,34.35,2024-08-27,171.75,42
TXN-03293,Scotch Tape,School & Office Supplies,1,25.47,2024-08-27,25.47,237
TXN-04184,Vinegar 350Ml,Grocery,9,29.08,2024-08-28,261.72,15
TXN-01656,Instant Noodles (Pack),Grocery,5,14.27,2024-08-28,71.35,38
TXN-04432,Canned Sardines,Grocery,8,28.76,2024-08-28,230.08,65
TXN-01728,Stapler,School & Office Supplies,7,195.36,2024-08-28,1367.52,267
TXN-02761,Screen Protector,Electronics,2,98.5,2024-08-29,197.0,222
TXN-06299,Toothpaste 75G,Personal Care,2,64.83,2024-08-29,129.66,83
TXN-03817,Highlighter,School & Office Supplies,6,46.0,2024-08-30,276.0,59
TXN-01500,Facial Wash 50Ml,Personal Care,1,118.42,2024-08-30,118.42,421
TXN-06340,Potato Chips 60G,Food & Snacks,4,36.53,2024-08-30,146.12,169
TXN-01681,Chocolate Bar,Food & Snacks,7,28.99,2024-08-31,202.93,323
TXN-03510,Bluetooth Speaker,Electronics,1,1565.06,2024-08-31,1565.06,254
TXN-02979,Toothbrush,Personal Care,2,54.2,2024-08-31,108.4,163
TXN-02685,Alcohol 70% 500Ml,Personal Care,4,99.34,2024-08-31,397.36,366
TXN-01116,Candle (6S),Household Supplies,4,43.12,2024-08-31,172.48,435
TXN-04316,Coffee Sachet (10S),Grocery,7,66.04,2024-08-31,462.28,146
TXN-04238,Stapler,School & Office Supplies,7,195.06,2024-09-01,1365.42,133
TXN-04237,Facial Wash 50Ml,Personal Care,5,122.37,2024-09-01,611.85,302
TXN-05957,Chocolate Bar,Food & Snacks,6,29.51,2024-09-01,177.06,38
TXN-03748,Shampoo Sachet,Personal Care,3,8.25,2024-09-01,24.75,54
TXN-04875,Softdrink 1.5L,Food & Snacks,11,62.88,2024-09-01,691.68,218
TXN-01869,Pencil,School & Office Supplies,8,10.22,2024-09-01,81.76,289
TXN-06226,Energy Drink 250Ml,Food & Snacks,12,46.9,2024-09-01,562.8,279
TXN-04221,Cotton Balls,Personal Care,3,36.71,2024-09-02,110.13,66
TXN-01863,Bluetooth Speaker,Electronics,3,1462.41,2024-09-02,4387.23,282
TXN-04515,Energy Drink 250Ml,Food & Snacks,4,45.06,2024-09-02,180.24,125
TXN-01005,Facial Wash 50Ml,Personal Care,1,117.2,2024-09-02,117.2,443
TXN-04826,White Rice 2Kg,Grocery,7,118.58,2024-09-02,830.06,282
TXN-03134,Bath Soap,Personal Care,5,46.24,2024-09-02,231.2,172
TXN-01232,Eraser,School & Office Supplies,8,15.74,2024-09-02,125.92,217
TXN-04664,Bottled Water 1.5L,Grocery,7,24.76,2024-09-03,173.32,288
TXN-04728,Toothbrush,Personal Care,4,57.08,2024-09-03,228.32,59
TXN-06390,Cooking Oil 1L,Grocery,9,89.99,2024-09-03,809.91,159
TXN-03850,Dishwashing Liquid 500Ml,Household Supplies,1,75.2,2024-09-03,75.2,284
TXN-06281,Digital Alarm Clock,Electronics,1,284.13,2024-09-03,284.13,337
TXN-05586,Energy Drink 250Ml,Food & Snacks,6,44.29,2024-09-03,265.74,397
TXN-03990,Energy Drink 250Ml,Food & Snacks,3,43.05,2024-09-03,129.15,215
TXN-06102,Instant Noodles (Pack),Grocery,9,15.65,2024-09-04,140.85,239
TXN-01015,Lollipop Candy,Food & Snacks,4,5.0,2024-09-04,20.0,433
TXN-03681,Peanuts 100G,Food & Snacks,2,27.59,2024-09-04,55.18,291
TXN-03664,Broom (Walis Tingting),Household Supplies,3,63.43,2024-09-04,190.29,358
TXN-01161,Chocolate Bar,Food & Snacks,7,29.04,2024-09-04,203.28,377
TXN-04147,Ballpen (Black),School & Office Supplies,3,11.58,2024-09-04,34.74,297
TXN-02073,Evaporated Milk,Grocery,7,40.13,2024-09-04,280.91,95
TXN-01406,Soy Sauce 350Ml,Grocery,8,36.37,2024-09-04,290.96,258
TXN-04001,Staple Wire,School & Office Supplies,4,33.42,2024-09-04,133.68,196
TXN-04297,Evaporated Milk,Grocery,6,40.55,2024-09-05,243.3,255
TXN-01231,Usb Charging Cable,Electronics,3,156.61,2024-09-05,469.83,470
TXN-05363,Fabric Conditioner 500Ml,Household Supplies,1,93.86,2024-09-05,93.86,224
TXN-05681,Trash Bag (10S),Household Supplies,3,53.12,2024-09-05,159.36,273
TXN-05159,Lollipop Candy,Food & Snacks,4,4.95,2024-09-05,19.8,361
TXN-04290,Mosquito Coil (10S),Household Supplies,3,57.35,2024-09-05,172.05,429
TXN-02871,Softdrink 1.5L,Food & Snacks,11,65.85,2024-09-05,724.35,54
TXN-04959,Pencil,School & Office Supplies,5,9.87,2024-09-06,49.35,173
TXN-01767,Coffee Sachet (10S),Grocery,3,63.71,2024-09-06,191.13,310
TXN-02594,Instant Noodles (Pack),Grocery,9,14.52,2024-09-06,130.68,388
TXN-02952,Toothbrush,Personal Care,5,55.7,2024-09-06,278.5,172
TXN-04755,Cotton Balls,Personal Care,1,33.99,2024-09-06,33.99,49
TXN-01556,Toothpaste 75G,Personal Care,5,63.17,2024-09-06,315.85,307
TXN-06192,Softdrink 1.5L,Food & Snacks,4,67.55,2024-09-06,270.2,69
TXN-03631,Evaporated Milk,Grocery,2,40.49,2024-09-07,80.98,109
TXN-04790,Toothpaste 75G,Personal Care,5,64.67,2024-09-07,323.35,161
TXN-02257,Instant Noodles (Pack),Grocery,5,15.19,2024-09-07,75.95,432
TXN-02255,Chocolate Bar,Food & Snacks,4,28.61,2024-09-07,114.44,244
TXN-01289,Instant Noodles (Pack),Grocery,6,14.26,2024-09-08,85.56,129
TXN-05099,Power Bank 10000Mah,Electronics,1,872.84,2024-09-08,872.84,168
TXN-06008,White Rice 2Kg,Grocery,10,122.75,2024-09-08,1227.5,106
TXN-04723,Floor Mop,Household Supplies,1,248.43,2024-09-08,248.43,188
TXN-02178,Pencil,School & Office Supplies,3,10.45,2024-09-08,31.35,281
TXN-02907,Phone Case,Electronics,2,197.58,2024-09-09,395.16,345
TXN-03325,Phone Case,Electronics,2,194.26,2024-09-09,388.52,337
TXN-03605,Pencil,School & Office Supplies,8,9.57,2024-09-09,76.56,213
TXN-03562,Canned Sardines,Grocery,2,28.35,2024-09-09,56.7,191
TXN-02638,Evaporated Milk,Grocery,6,42.32,2024-09-09,253.92,34
TXN-06468,Vinegar 350Ml,Grocery,3,31.36,2024-09-09,94.08,217
TXN-03088,Alcohol 70% 500Ml,Personal Care,2,92.7,2024-09-09,185.4,341
TXN-01947,Led Desk Lamp,Electronics,1,549.86,2024-09-10,549.86,472
TXN-06023,Bath Soap,Personal Care,4,46.49,2024-09-10,185.96,40
TXN-05696,Vinegar 350Ml,Grocery,9,29.39,2024-09-10,264.51,38
TXN-01330,Led Desk Lamp,Electronics,3,552.47,2024-09-10,1657.41,476
TXN-05131,White Rice 2Kg,Grocery,7,124.94,2024-09-10,874.58,227
TXN-05487,Softdrink 1.5L,Food & Snacks,11,68.04,2024-09-10,748.44,131
TXN-03823,Folder (Long),School & Office Supplies,3,18.09,2024-09-11,54.27,217
TXN-04442,Soy Sauce 350Ml,Grocery,6,34.92,2024-09-11,209.52,175
TXN-02391,Shampoo Sachet,Personal Care,4,7.96,2024-09-11,31.84,90
TXN-05380,Bread Loaf,Food & Snacks,10,65.2,2024-09-11,652.0,11
TXN-05800,Canned Sardines,Grocery,3,27.8,2024-09-11,83.4,86
TXN-01991,Biscuit Pack,Food & Snacks,7,24.09,2024-09-11,168.63,443
TXN-05142,Deodorant Roll-On,Personal Care,5,91.22,2024-09-12,456.1,65
TXN-02069,Sanitary Napkin (8S),Personal Care,1,77.02,2024-09-12,77.02,367
TXN-06266,Bottled Water 1.5L,Grocery,3,25.98,2024-09-12,77.94,12
TXN-05928,Power Bank 10000Mah,Electronics,2,860.51,2024-09-12,1721.02,153
TXN-05021,Peanuts 100G,Food & Snacks,6,27.11,2024-09-12,162.66,152
TXN-01332,Sponge Scrub (2S),Household Supplies,4,35.86,2024-09-12,143.44,293
TXN-02767,"Bond Paper (Short, 10S)",School & Office Supplies,4,29.66,2024-09-12,118.64,318
TXN-04622,Toothbrush,Personal Care,4,57.27,2024-09-12,229.08,63
TXN-04349,Digital Alarm Clock,Electronics,2,309.81,2024-09-12,619.62,370
TXN-05732,Phone Case,Electronics,2,189.39,2024-09-12,378.78,303
TXN-05653,Instant Noodles (Pack),Grocery,5,14.76,2024-09-13,73.8,291
TXN-06324,Potato Chips 60G,Food & Snacks,3,33.69,2024-09-13,101.07,173
TXN-02953,Toothbrush,Personal Care,1,54.3,2024-09-13,54.3,171
TXN-03157,Peanuts 100G,Food & Snacks,11,26.98,2024-09-13,296.78,349
TXN-03430,Air Freshener Spray,Household Supplies,1,130.96,2024-09-13,130.96,111
TXN-04190,Vinegar 350Ml,Grocery,5,29.22,2024-09-14,146.1,2
TXN-04615,Instant Noodles (Pack),Grocery,3,15.68,2024-09-14,47.04,56
TXN-05904,Led Desk Lamp,Electronics,3,562.79,2024-09-14,1688.37,409
TXN-02689,Sugar 1Kg,Grocery,6,77.14,2024-09-14,462.84,17
TXN-03047,Eraser,School & Office Supplies,4,14.58,2024-09-14,58.32,116
TXN-03127,Bread Loaf,Food & Snacks,12,65.62,2024-09-15,787.44,344
TXN-04216,Digital Alarm Clock,Electronics,2,301.08,2024-09-15,602.16,377
TXN-02361,Cotton Balls,Personal Care,2,35.12,2024-09-15,70.24,135
TXN-01498,Ice Cream Cup,Food & Snacks,12,33.91,2024-09-15,406.92,382
TXN-01329,Soy Sauce 350Ml,Grocery,9,34.52,2024-09-15,310.68,282
TXN-05555,Cooking Oil 1L,Grocery,8,85.61,2024-09-15,684.88,315
TXN-03234,Peanuts 100G,Food & Snacks,3,28.26,2024-09-15,84.78,344
TXN-04791,Biscuit Pack,Food & Snacks,11,25.02,2024-09-15,275.22,366
TXN-05308,Canned Sardines,Grocery,10,28.61,2024-09-16,286.1,143
TXN-01780,Dishwashing Liquid 500Ml,Household Supplies,3,73.19,2024-09-16,219.57,327
TXN-03350,Bluetooth Speaker,Electronics,3,1564.09,2024-09-16,4692.27,255
TXN-01835,Toothpaste 75G,Personal Care,4,62.91,2024-09-16,251.64,279
TXN-05566,Biscuit Pack,Food & Snacks,4,24.47,2024-09-16,97.88,272
TXN-02915,White Rice 2Kg,Grocery,2,125.43,2024-09-17,250.86,122
TXN-01017,Lotion 200Ml,Personal Care,3,150.2,2024-09-17,450.6,238
TXN-06078,Pencil,School & Office Supplies,6,10.24,2024-09-17,61.44,90
TXN-03362,Sanitary Napkin (8S),Personal Care,2,74.31,2024-09-17,148.62,313
TXN-02678,Canned Sardines,Grocery,9,28.61,2024-09-18,257.49,115
TXN-05645,Softdrink 1.5L,Food & Snacks,12,66.69,2024-09-18,800.28,106
TXN-03973,Ice Cream Cup,Food & Snacks,5,33.6,2024-09-19,168.0,12
TXN-04958,Softdrink 1.5L,Food & Snacks,5,65.53,2024-09-19,327.65,202
TXN-06367,Alcohol 70% 500Ml,Personal Care,3,96.7,2024-09-19,290.1,244
TXN-05104,Toothbrush,Personal Care,2,52.28,2024-09-19,104.56,39
TXN-05951,Sugar 1Kg,Grocery,5,74.94,2024-09-19,374.7,195
TXN-06475,Coffee Sachet (10S),Grocery,10,62.21,2024-09-19,622.1,23
TXN-01264,Cooking Oil 1L,Grocery,3,90.62,2024-09-19,271.86,286
TXN-02513,Facial Wash 50Ml,Personal Care,1,119.16,2024-09-20,119.16,385
TXN-01471,Sugar 1Kg,Grocery,9,78.5,2024-09-20,706.5,170
TXN-01680,Energy Drink 250Ml,Food & Snacks,8,45.76,2024-09-21,366.08,189
TXN-02477,Chocolate Bar,Food & Snacks,10,30.3,2024-09-21,303.0,218
TXN-05539,Candle (6S),Household Supplies,2,44.23,2024-09-21,88.46,342
TXN-02118,Evaporated Milk,Grocery,7,43.54,2024-09-21,304.78,88
TXN-06011,Peanuts 100G,Food & Snacks,2,27.18,2024-09-21,54.36,65
TXN-05596,White Rice 2Kg,Grocery,5,123.71,2024-09-21,618.55,143
TXN-03009,Biscuit Pack,Food & Snacks,5,25.15,2024-09-21,125.75,264
TXN-03038,Peanuts 100G,Food & Snacks,6,28.83,2024-09-21,172.98,4
TXN-04975,Sponge Scrub (2S),Household Supplies,4,36.1,2024-09-22,144.4,210
TXN-04397,Bath Soap,Personal Care,2,43.42,2024-09-22,86.84,105
TXN-03672,Soy Sauce 350Ml,Grocery,2,35.23,2024-09-22,70.46,294
TXN-05048,Staple Wire,School & Office Supplies,6,33.54,2024-09-22,201.24,134
TXN-01134,Vinegar 350Ml,Grocery,9,29.66,2024-09-22,266.94,417
TXN-05624,Peanuts 100G,Food & Snacks,8,28.0,2024-09-22,224.0,110
TXN-03230,Sugar 1Kg,Grocery,2,73.51,2024-09-22,147.02,316
TXN-03698,Softdrink 1.5L,Food & Snacks,11,63.45,2024-09-23,697.95,114
TXN-02763,Lollipop Candy,Food & Snacks,9,4.86,2024-09-23,43.74,198
TXN-05211,Dishwashing Liquid 500Ml,Household Supplies,2,72.01,2024-09-23,144.02,258
TXN-03228,Instant Noodles (Pack),Grocery,2,15.57,2024-09-23,31.14,290
TXN-06451,Juice Drink 250Ml,Food & Snacks,11,18.22,2024-09-23,200.42,150
TXN-05712,Cotton Balls,Personal Care,5,33.51,2024-09-23,167.55,375
TXN-05660,Evaporated Milk,Grocery,2,42.39,2024-09-23,84.78,39
TXN-04588,Broom (Walis Tingting),Household Supplies,3,68.14,2024-09-24,204.42,350
TXN-06020,Juice Drink 250Ml,Food & Snacks,8,18.48,2024-09-24,147.84,188
TXN-04709,Soy Sauce 350Ml,Grocery,2,34.11,2024-09-24,68.22,120
TXN-06057,Highlighter,School & Office Supplies,4,46.26,2024-09-24,185.04,300
TXN-03106,Soy Sauce 350Ml,Grocery,6,34.47,2024-09-24,206.82,23
TXN-04682,Bottled Water 1.5L,Grocery,2,26.02,2024-09-24,52.04,286
TXN-04524,Laundry Detergent 500G,Household Supplies,3,88.41,2024-09-25,265.23,126
TXN-03377,Bath Soap,Personal Care,1,46.9,2024-09-25,46.9,152
TXN-03386,Bottled Water 1.5L,Grocery,6,24.48,2024-09-25,146.88,78
TXN-02327,Coffee Sachet (10S),Grocery,6,67.0,2024-09-25,402.0,198
TXN-03629,Vinegar 350Ml,Grocery,8,28.65,2024-09-25,229.2,94
TXN-04687,Phone Case,Electronics,2,204.4,2024-09-25,408.8,324
TXN-03953,Alcohol 70% 500Ml,Personal Care,5,93.55,2024-09-25,467.75,304
TXN-05234,Instant Noodles (Pack),Grocery,6,14.75,2024-09-25,88.5,371
TXN-05865,Sanitary Napkin (8S),Personal Care,4,81.57,2024-09-26,326.28,202
TXN-03204,Pencil,School & Office Supplies,5,9.98,2024-09-26,49.9,224
TXN-06470,Vinegar 350Ml,Grocery,7,30.4,2024-09-26,212.8,210
TXN-01771,Dishwashing Liquid 500Ml,Household Supplies,2,74.79,2024-09-26,149.58,330
TXN-04105,Evaporated Milk,Grocery,9,43.02,2024-09-27,387.18,8
TXN-01322,Potato Chips 60G,Food & Snacks,10,34.26,2024-09-27,342.6,348
TXN-04703,Chocolate Bar,Food & Snacks,6,29.04,2024-09-28,174.24,235
TXN-04602,Bottled Water 1.5L,Grocery,5,25.58,2024-09-28,127.9,298
TXN-01847,Evaporated Milk,Grocery,6,43.71,2024-09-28,262.26,138
